"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"BBB","2014B",626164,"F","West Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626245,"F","London Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626254,"F","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,120,FALSE,"Pass"
"BBB","2014B",626297,"F","South Region","Lower Than A Level","90-100%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",626330,"F","East Midlands Region","Lower Than A Level","80-90%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626352,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626365,"F","Wales","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626386,"F","East Midlands Region","Lower Than A Level","10-20","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",626428,"F","Wales","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",626442,"F","South Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",626460,"F","Scotland","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626485,"F","South Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626491,"F","North Region","A Level or Equivalent","50-60%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",626549,"F","North Western Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626555,"M","West Midlands Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626597,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626604,"M","South Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626642,"F","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626746,"F","South Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626750,"F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",626773,"F","Scotland","Lower Than A Level","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626806,"F","North Western Region","Lower Than A Level","20-30%","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",626840,"F","Scotland","Lower Than A Level","60-70%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",626841,"F","South East Region","A Level or Equivalent","80-90%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",626843,"F","London Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",626872,"F","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",626876,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",626897,"F","Wales","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",626917,"F","North Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Fail"
"BBB","2014B",626928,"F","South West Region","A Level or Equivalent","30-40%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",626951,"F","Wales","A Level or Equivalent","80-90%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",626966,"F","North Western Region","Lower Than A Level","80-90%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",627000,"F","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",627027,"F","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627094,"F","North Western Region","No Formal quals","0-10%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",627115,"F","Yorkshire Region","A Level or Equivalent","10-20","35-55",0,120,FALSE,"Distinction"
"BBB","2014B",627118,"F","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,120,FALSE,"Pass"
"BBB","2014B",627179,"M","London Region","Lower Than A Level","10-20","35-55",0,60,FALSE,"Fail"
"BBB","2014B",627185,"F","Wales","Lower Than A Level","90-100%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",627190,"F","Scotland","A Level or Equivalent","20-30%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",627228,"F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",627244,"F","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627245,"F","South East Region","HE Qualification","40-50%","0-35",0,90,FALSE,"Withdrawn"
"BBB","2014B",627252,"F","North Western Region","Lower Than A Level","30-40%","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",627256,"F","London Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",627270,"F","Ireland","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",627277,"F","East Midlands Region","Lower Than A Level","70-80%","35-55",0,160,FALSE,"Withdrawn"
"BBB","2014B",627285,"F","Scotland","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627316,"M","West Midlands Region","Lower Than A Level","70-80%","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",627321,"F","London Region","HE Qualification","20-30%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",627380,"F","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627388,"F","South East Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",627403,"F","South Region","A Level or Equivalent","50-60%","0-35",0,120,TRUE,"Fail"
"BBB","2014B",627427,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",627509,"F","Wales","A Level or Equivalent","30-40%","0-35",0,120,FALSE,"Pass"
"BBB","2014B",627528,"F","London Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",627549,"F","South East Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",627550,"F","London Region","No Formal quals","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627613,"M","North Western Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",627647,"F","South East Region","A Level or Equivalent","50-60%","0-35",0,120,FALSE,"Pass"
"BBB","2014B",627659,"F","Wales","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627670,"F","London Region","Lower Than A Level","30-40%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",627680,"F","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,TRUE,"Withdrawn"
"BBB","2014B",627685,"F","London Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",627748,"F","North Western Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",627777,"F","Yorkshire Region","Lower Than A Level","0-10%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",627948,"F","London Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",628006,"F","North Region","A Level or Equivalent",NA,"0-35",0,60,FALSE,"Pass"
"BBB","2014B",628119,"F","Ireland","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",628142,"F","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628176,"F","Scotland","HE Qualification","40-50%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",628178,"F","Scotland","HE Qualification","60-70%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",628180,"F","Scotland","A Level or Equivalent","20-30%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",628181,"F","East Midlands Region","A Level or Equivalent","80-90%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",628183,"F","Scotland","A Level or Equivalent","70-80%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",628190,"F","Scotland","Lower Than A Level","60-70%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",628287,"F","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",628301,"F","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",628327,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628328,"F","Wales","Lower Than A Level","60-70%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",628329,"M","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",628341,"F","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",628360,"F","Ireland","Lower Than A Level",NA,"0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628379,"F","South Region","Lower Than A Level","20-30%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",628389,"F","East Anglian Region","HE Qualification","90-100%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",628392,"F","London Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628402,"F","South East Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628411,"F","West Midlands Region","HE Qualification","10-20","0-35",0,120,FALSE,"Fail"
"BBB","2014B",628423,"F","Wales","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",628442,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628511,"F","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",628516,"M","Scotland","Lower Than A Level","20-30%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",628525,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",628580,"F","North Western Region","HE Qualification","0-10%","0-35",0,120,TRUE,"Distinction"
"BBB","2014B",628586,"F","London Region","No Formal quals","50-60%","35-55",0,120,FALSE,"Fail"
"BBB","2014B",628616,"F","East Midlands Region","A Level or Equivalent","40-50%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",628635,"F","Scotland","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",628655,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",628751,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",628762,"F","South Region","HE Qualification","70-80%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",628765,"F","East Midlands Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628827,"F","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",628843,"F","West Midlands Region","No Formal quals","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628903,"F","East Midlands Region","Lower Than A Level","10-20","0-35",0,120,FALSE,"Fail"
"BBB","2014B",628941,"M","Scotland","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",628954,"F","South Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",628970,"F","London Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",628982,"F","Wales","HE Qualification","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629026,"F","Scotland","HE Qualification","10-20","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629029,"M","West Midlands Region","Lower Than A Level","0-10%","35-55",0,150,FALSE,"Withdrawn"
"BBB","2014B",629037,"F","Scotland","HE Qualification","40-50%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",629040,"F","South Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629044,"F","London Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629060,"F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629088,"M","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629094,"F","Yorkshire Region","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",629103,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629159,"F","Scotland","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629240,"F","South Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629274,"F","South East Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629340,"F","Scotland","HE Qualification","0-10%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629424,"F","Wales","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629461,"F","Scotland","A Level or Equivalent","0-10%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",629462,"F","South East Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629484,"M","London Region","A Level or Equivalent","0-10%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",629490,"F","Scotland","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629504,"M","Wales","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629505,"M","Wales","HE Qualification","30-40%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",629507,"F","Wales","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629538,"F","South Region","A Level or Equivalent","60-70%","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",629554,"F","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629574,"M","North Western Region","HE Qualification","0-10%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629619,"F","South Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629671,"F","London Region","HE Qualification","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629736,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,90,FALSE,"Withdrawn"
"BBB","2014B",629835,"M","Wales","Lower Than A Level","60-70%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",629870,"F","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629886,"F","Scotland","Lower Than A Level","40-50%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",629891,"F","South West Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",629923,"F","East Anglian Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",629971,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",629976,"F","Scotland","HE Qualification","0-10%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629983,"F","South East Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",629991,"F","East Anglian Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630028,"F","London Region","A Level or Equivalent","10-20","35-55",0,120,FALSE,"Pass"
"BBB","2014B",630029,"M","London Region","HE Qualification","20-30%","0-35",0,120,FALSE,"Pass"
"BBB","2014B",630030,"F","West Midlands Region","Lower Than A Level","10-20","0-35",0,120,FALSE,"Pass"
"BBB","2014B",630037,"F","South East Region","Lower Than A Level","50-60%","35-55",0,120,FALSE,"Withdrawn"
"BBB","2014B",630052,"F","West Midlands Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",630053,"F","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630090,"F","Wales","Lower Than A Level","60-70%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",630134,"F","East Anglian Region","Lower Than A Level","80-90%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630147,"F","Scotland","Lower Than A Level","0-10%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",630182,"M","West Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630260,"M","South East Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",630315,"F","Wales","No Formal quals","30-40%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",630333,"F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630340,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630345,"F","South West Region","Lower Than A Level","30-40%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",630372,"F","Scotland","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",630393,"F","Scotland","HE Qualification","50-60%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",630415,"F","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630443,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,TRUE,"Pass"
"BBB","2014B",630451,"F","East Midlands Region","A Level or Equivalent","90-100%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",630476,"F","North Western Region","Lower Than A Level","0-10%","35-55",0,60,TRUE,"Withdrawn"
"BBB","2014B",630497,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",630549,"F","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",630561,"F","South West Region","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630586,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",630608,"F","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,120,FALSE,"Pass"
"BBB","2014B",630718,"F","West Midlands Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630736,"F","West Midlands Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630763,"F","South East Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630778,"F","Wales","A Level or Equivalent","90-100%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",630794,"F","Scotland","Lower Than A Level","0-10%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",630823,"F","Scotland","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630833,"F","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",630876,"F","Scotland","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",630902,"F","South Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630920,"F","Scotland","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",630944,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",630957,"F","North Western Region","Lower Than A Level","30-40%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",630999,"F","South West Region","A Level or Equivalent","90-100%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",631031,"F","Scotland","HE Qualification","30-40%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",631081,"F","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631082,"F","North Western Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",631086,"F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,120,FALSE,"Fail"
"BBB","2014B",631108,"F","South East Region","Lower Than A Level","90-100%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",631109,"F","East Anglian Region","No Formal quals","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631132,"F","East Midlands Region","Lower Than A Level","10-20","0-35",0,60,TRUE,"Fail"
"BBB","2014B",631190,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,120,TRUE,"Withdrawn"
"BBB","2014B",631197,"F","North Western Region","A Level or Equivalent","10-20","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",631225,"M","South East Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631341,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Fail"
"BBB","2014B",631354,"F","South West Region","A Level or Equivalent","10-20","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",631384,"F","East Midlands Region","No Formal quals","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631422,"F","Scotland","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",631441,"F","North Western Region","Lower Than A Level","60-70%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",631442,"M","South Region","Lower Than A Level","20-30%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",631444,"F","Wales","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",631445,"F","Wales","Lower Than A Level","30-40%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",631492,"F","South East Region","HE Qualification","10-20","0-35",0,120,FALSE,"Pass"
"BBB","2014B",631515,"F","South Region","A Level or Equivalent","30-40%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",631518,"F","East Anglian Region","Lower Than A Level","60-70%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",631530,"F","East Midlands Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631561,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,TRUE,"Withdrawn"
"BBB","2014B",631563,"F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,120,TRUE,"Fail"
"BBB","2014B",631610,"F","East Midlands Region","A Level or Equivalent","0-10%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",631613,"F","London Region","Lower Than A Level","40-50%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",631650,"M","South East Region","A Level or Equivalent","30-40%","35-55",0,60,FALSE,"Fail"
"BBB","2014B",631679,"F","Wales","HE Qualification","30-40%","35-55",0,120,FALSE,"Distinction"
"BBB","2014B",631724,"F","South Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631766,"F","Scotland","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631777,"F","South West Region","Lower Than A Level","20-30%","35-55",0,60,FALSE,"Distinction"
"BBB","2014B",631848,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",631941,"F","London Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",632040,"F","South Region","Lower Than A Level","60-70%","0-35",0,120,FALSE,"Fail"
"BBB","2014B",632084,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",632113,"F","North Western Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632148,"F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,TRUE,"Fail"
"BBB","2014B",632181,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",632231,"F","London Region","Lower Than A Level","10-20","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632254,"F","South East Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",632302,"F","London Region","A Level or Equivalent","10-20","35-55",0,60,TRUE,"Pass"
"BBB","2014B",632447,"F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",632454,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",632470,"F","South Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632503,"F","South East Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Distinction"
"BBB","2014B",632536,"F","London Region","A Level or Equivalent","40-50%","0-35",0,120,FALSE,"Fail"
"BBB","2014B",632547,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,FALSE,"Fail"
"BBB","2014B",632574,"F","East Midlands Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",632578,"M","Wales","Lower Than A Level","60-70%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",632605,"F","South Region","A Level or Equivalent","20-30%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",632618,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,120,FALSE,"Withdrawn"
"BBB","2014B",632658,"F","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",632682,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632704,"F","East Midlands Region","A Level or Equivalent","0-10%","35-55",0,120,FALSE,"Pass"
"BBB","2014B",632712,"F","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632752,"F","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",632823,"F","East Anglian Region","A Level or Equivalent","70-80%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",632847,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",632869,"F","South East Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",632911,"F","South East Region","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Withdrawn"
"BBB","2014B",633024,"F","London Region","A Level or Equivalent","40-50%","35-55",0,60,FALSE,"Pass"
"BBB","2014B",633052,"F","Ireland","Lower Than A Level","30-40%","0-35",0,60,FALSE,"Withdrawn"
"BBB","2014B",633130,"M","Ireland","Lower Than A Level","80-90%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",633162,"F","South West Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",633193,"F","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",633208,"M","East Anglian Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",633212,"F","Wales","Lower Than A Level","80-90%","0-35",0,60,FALSE,"Pass"
"BBB","2014B",633228,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",633231,"F","North Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"BBB","2014B",633245,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
